360 3.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
361 3.31 3.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
362 3.13 2.68 2.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
363 2.68 1.88 1.88 1.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
364 4.69 1.61 1.81 1.81 1.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
365 3.35 2.03 2.03 2.16 2.16 2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
366 3.13 2.46 2.46 2.46 2.46 2.46 2.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
367 0.89 2 2.39 2.39 2.39 2.33 2.33 2.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
368 2.46 1.72 1.72 1.98 1.98 1.98 1.95 1.95 1.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
369 2.46 1.59 1.59 1.59 1.59 1.59 1.59 1.59 1.59 1.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
370 2.68 1.58 1.58 1.58 1.58 1.48 1.48 1.48 1.49 1.49 1.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
371 3.57 1.64 1.64 1.64 1.64 1.64 1.57 1.57 1.57 1.58 1.58 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 
372 2.68 1.74 1.74 1.74 1.74 1.74 1.74 1.74 1.74 1.74 1.74 1.74 1.74 0 0 0 0 0 0 0 0 0 0 0 0 
373 1.79 1.7 1.83 1.83 1.83 1.83 1.83 1.83 1.85 1.85 1.85 1.85 1.85 1.85 0 0 0 0 0 0 0 0 0 0 0 
374 2.09 1.82 1.82 1.91 1.91 1.91 1.91 1.91 1.91 1.92 1.92 1.92 1.92 1.92 1.92 0 0 0 0 0 0 0 0 0 0 
375 4.47 2.54 2.54 2.54 1.97 1.97 1.97 1.97 1.97 1.97 1.97 1.97 1.97 1.97 1.97 1.97 0 0 0 0 0 0 0 0 0 
376 3.73 2.06 2.05 2.05 2.05 2.02 2.02 2.02 2.02 2.02 2.02 2.01 2.01 2.01 2.01 2.01 2.01 0 0 0 0 0 0 0 0 
