360 24.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
361 24 27.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
362 22.8 25.4 25.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
363 19.8 23.4 23.4 23.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
364 19.6 21.8 21.9 21.9 21.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
365 20 20.6 20.6 20.7 20.7 20.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
366 19.4 18.6 18.6 19.8 19.8 19.8 19.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
367 19.4 18.8 18.9 18.9 18.9 18.9 18.9 18.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
368 19.2 18 18 18 18 18 18 18 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
369 20.3 15.8 15.8 15.8 15.8 15.8 17.2 17.2 17.2 17.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
370 18.6 16.4 16.4 16.4 16.4 16.4 16.4 16.4 16.4 16.4 16.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
371 17.2 16.1 16.1 16.2 16.2 16.2 16.1 16.1 16.1 16.1 16.1 16.1 0 0 0 0 0 0 0 0 0 0 0 0 0 
372 17.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 16.6 16.6 16.6 16.6 0 0 0 0 0 0 0 0 0 0 0 0 
373 18.3 18.2 18.2 18.2 18.2 18.1 18.1 18.1 18.2 18.2 18.2 18.1 18.1 18.1 0 0 0 0 0 0 0 0 0 0 0 
374 22.4 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 20.3 0 0 0 0 0 0 0 0 0 0 
375 23.3 21.7 21.7 21.7 21.9 21.9 21.9 21.9 21.9 21.9 21.9 21.9 22.6 22.6 22.6 22.6 0 0 0 0 0 0 0 0 0 
376 25.9 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 24.7 0 0 0 0 0 0 0 0 
377 26.9 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 0 0 0 0 0 0 0 
378 28.1 27.1 27.1 27.1 27.1 27.1 27.1 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 0 0 0 0 0 0 
379 28.3 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 28.4 0 0 0 0 0 
380 27.6 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 28.8 0 0 0 0 
381 23.8 28.6 28.6 28.6 28.6 28.6 28.6 28.6 28.6 28.6 29.1 29.1 29.1 29.1 29.1 29.1 29.1 29.1 29.1 29.1 29.1 29.1 0 0 0 
382 22.2 29.1 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 29.2 0 0 
383 21.7 28.9 28.9 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 0 
384 18.5 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 27.7 28.1 28.1 28.1 28.1 28.1 28.1 28.1 28.1 28.1 28.1 28.1 28.1 
385 17.2 26.1 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 26.4 
386 16.8 24.1 24.1 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 24.3 
387 16.7 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.2 22.3 22.3 22.3 22.3 22.3 22.3 22.3 22.3 22.3 
388 16.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 20.7 
389 16.7 19.6 19.6 19.6 19.6 19.6 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 19.5 
390 17.5 16 16 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.6 18.6 18.6 18.6 18.6 18.6 
391 17.5 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 
392 17.5 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.1 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 16.8 
393 18.3 15.5 15.5 15.5 15.5 15.5 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16.3 16 16 16 
394 18.1 15.6 15.6 15.6 15.6 15.6 15.6 15.6 15.6 15.6 15.6 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 15.4 
395 17.5 15.3 15.3 15.3 15.3 15.3 15.3 15.3 15.3 15.3 15.3 15.3 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 15.2 
396 17.5 15.1 15.1 15.1 15.1 15.1 15.1 15.1 15.1 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 15.8 
