363,5,3,[40.659 32.967],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
364,5,4,[0.1666 16.7409],[9.2103 34.0829],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
365,5,5,[0.4498 14.9433],[10.8482 36.2327],[48.2217 34.9552],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
366,5,6,[1.4994 8.6253],[2.5932 40.5779],[0.2099 27.3597],[11.3799 40.2157],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
367,5,7,[3.0738 1.2316],[3.6131 41.9183],[0.3644 29.1711],[0.1889 29.2781],[6.4044 41.9204],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
368,5,8,[6.4946 50.5523],[3.0996 1.5536],[1.2145 27.5327],[0.3279 35.6316],[0.17 34.3746],[46.7079 48.5713],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
369,5,9,[0.3748 11.2796],[6.3883 45.4212],[2.7896 8.5011],[1.0931 25.5294],[0.2951 31.8685],[0.153 31.1175],[23.7339 43.0645],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
370,5,10,[1.5161 8.8776],[3.5286 50.7024],[4.3429 51.573],[2.4274 33.3333],[0.9838 33.3333],[0.2656 34.8102],[26.3594 32.2409],[3.9288 39.2591],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
371,5,11,[0.075 36],[1.781 9.0288],[4.2921 30.3837],[0.5726 30.1766],[10.785 43.0123],[1.1152 -18.4886],[3.0031 10.7814],[33.2957 38.9478],[2.9614 48.9581],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
372,5,12,[0.5998 0.9556],[1.5515 47.0575],[4.3606 31.5],[0.2733 20.1724],[1.1715 30.3239],[1.8912 18.8128],[10.0566 47.0069],[1.7463 46.1469],[21.8491 39.8292],[2.6653 52.8956],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
373,5,13,[2.2158 2.0281],[0.7283 31.5],[0.0607 36],[1.276 15.6281],[0.2459 20.546],[15.1025 -12.7003],[1.7854 5.6283],[0.7172 13.4075],[3.2895 22.898],[0.0171 28.7196],[35.1558 39.2318],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
374,5,14,[22.881 31.5],[2.7419 49.9929],[5.205 49.8715],[0.0547 57.7996],[16.7654 49.2376],[0.2213 34.1487],[0.1992 34.8532],[1.6068 21.1473],[0.6454 33.3333],[15.0687 37.6755],[2.0333 47.4043],[2.1589 55.9555],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
375,5,15,[0.3749 0.3265],[24.5552 31.5],[2.4112 14.9117],[0.4372 19.7989],[2.7654 31.5],[0.9586 20.1496],[0.1992 20.9195],[1.053 30.1168],[1.4462 21.1774],[2.2769 34.4402],[0.1568 30.1106],[0.0139 29.4128],[1.943 47.1544],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
376,5,16,[1.9242 1.6898],[14.8735 31.5],[8.7931 30.2611],[1.9202 20.8874],[0.3935 30.5196],[7.2958 43.8887],[0.946 32.7671],[29.6797 43.0603],[0.1614 32.3267],[1.3015 22.6624],[0.5228 33.9004],[0.1412 33.3333],[2.2151 42.4926],[1.7487 49.2967],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
377,5,17,[0.075 3.9051],[12.9164 31.5],[7.4779 30.1287],[11.9712 30.1736],[1.5616 21.3686],[0.3542 30.6288],[0.0398 52.1946],[18.3969 42.4912],[0.1614 31.0814],[5.4472 31.2098],[1.1714 25.5871],[0.4705 29.4785],[2.1223 44.0536],[0.0112 32.6315],[1.5738 50.2307],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
378,5,18,[0.075 17.7081],[12.6481 31.5],[3.8494 30.3463],[5.021 30.3073],[6.6967 30.1127],[7.8071 40.6549],[0.3187 32.243],[3.8697 30.6343],[0.8412 23.7164],[0.1452 21.2931],[0.6887 30.119],[1.0542 21.5337],[0.4235 26.5208],[0.1143 28.2949],[1.8892 39.9789],[1.4164 46.2634],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
379,5,19,[0.588 86.5778],[23.92 63.5386],[0.0607 48.4469],[3.0511 50.9137],[8.9676 59.8807],[0.1328 70.1358],[1.2649 44.4432],[0.6312 61.2104],[0.0323 69.835],[0.7571 45.2137],[0.1307 44.0187],[0.1176 43.9234],[0.9488 37.4593],[0.3811 40.5058],[0.112 43.9884],[0.0 0.0],[1.2748 69.2967],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
380,5,20,[6.8797 23.6685],[9.5609 31.5],[0.0607 21.6667],[0.0547 21.6667],[3.922 24.6102],[5.349 30.2542],[7.761 30.1956],[6.0534 41.3012],[0.2582 32.2703],[0.029 49.1584],[4.2218 31.0652],[0.1176 22.1174],[0.8277 30.1434],[0.8539 24.5325],[1.789 41.8736],[0.1008 31.8143],[0.0 0.0],[11.6994 41.831],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
381,5,21,[7.938 1.135],[6.6041 44.089],[1.0055 50.9658],[0.0547 32.2757],[0.7138 31.5],[3.5504 30.3479],[17.3069 30.3224],[8.0961 30.341],[3.2918 44.7709],[0.2324 35.2267],[0.0261 50.9881],[2.0372 31.5],[0.637 30.2912],[1.8229 30.293],[0.7685 33.0159],[0.3087 29.8027],[0.0907 31.3118],[0.0 0.0],[1.0326 50.8417],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
382,5,22,[9.3492 1.9829],[7.2681 31.5],[5.5567 8.933],[0.9049 36],[0.0492 21.6667],[0.0443 21.6667],[3.502 24.8441],[2.4836 30.1625],[2.9625 30.115],[2.0922 13.5928],[0.2091 25.7544],[1.1826 37.8597],[3.8574 31.4081],[0.0953 23.5238],[0.4244 30.1022],[0.6917 27.2645],[1.6055 36.8207],[0.0816 26.2471],[0.0 0.0],[0.9293 43.3193],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
383,5,23,[6.8796 3.462],[10.1783 4.2961],[6.7947 -56.3165],[4.6294 12.5762],[1.8418 30.2371],[1.541 30.0041],[1.541 30.3107],[1.8492 30.2878],[2.219 30.1321],[6.5544 30.2272],[3.9266 30.7872],[0.1882 24.9467],[0.0212 36],[0.4967 18.3046],[0.0858 21.2931],[1.4901 30.2121],[0.6225 25.4796],[0.2501 25.4552],[0.0735 27.3533],[0.0 0.0],[0.8364 44.7018],[0.0 0.0],[0.0 0.0],[0.0 0.0]
384,6,0,[7.938 5.8308],[5.6036 8.548],[9.1605 6.2176],[6.1307 -23.4867],[4.1665 15.6897],[0.733 36],[0.0398 21.6667],[0.8559 30.3139],[2.6565 24.8402],[1.2462 30.2925],[1.4631 30.3108],[3.4587 19.6509],[5.1542 37.1561],[0.0191 42.8543],[3.7564 30.1182],[0.0772 23.402],[0.2186 30.1615],[1.3226 37.3865],[0.2251 28.4157],[0.0661 28.2714],[0.0 0.0],[0.7528 42.8183],[0.0 0.0],[0.0 0.0]
385,6,1,[6.9972 7.7353],[7.1442 2.3037],[5.0433 6.8085],[7.6564 0.2268],[5.5497 -19.9144],[3.7498 18.6782],[0.6597 36],[0.0359 21.6667],[0.0323 23.6602],[2.2626 22.0205],[0.1307 23.7529],[0.0706 36],[7.8539 33.6812],[0.1525 23.9826],[0.0172 36],[0.4024 22.8427],[0.0695 23.777],[0.6675 31.5],[0.5042 26.522],[0.2025 24.0271],[0.0595 23.643],[0.0 0.0],[0.6775 38.655],[0.0 0.0]
386,6,2,[1.8064 14.6177],[12.6696 37.368],[6.4298 28.446],[4.5389 7.4161],[6.3028 22.473],[5.0251 18.8459],[3.3749 22.5263],[0.5937 42.5954],[0.0323 26.3235],[0.029 26.2874],[2.1509 28.5316],[0.1176 26.2545],[14.0694 30.5142],[13.8268 35.5534],[14.8205 35.697],[1.9986 31.2941],[0.3621 22.6861],[0.0625 24.9993],[1.145 30.0187],[0.4538 24.0686],[0.1823 25.2531],[0.0536 23.9011],[21.0233 34.3154],[643.4769 37.2651]
387,6,3,[4.7628 36],[1.8591 -73.5],[5.6677 4.1554],[5.7868 2.0726],[4.0851 12.7787],[6.0384 -7.4049],[4.2186 18.9662],[3.0374 20.503],[0.5344 36],[0.029 22.1783],[0.0261 22.1008],[1.1429 21.6083],[0.1059 22.0557],[14.412 31.5],[2.5214 24.1874],[0.1235 21.7986],[0.0139 36],[1.404 30.5606],[0.0563 24.5986],[0.0506 21.9478],[0.4084 19.7824],[0.1641 21.3162],[0.0443 17.5504],[606.121 26.3136]
